Genus,Species,q,r,Vr,CVN,MA_Yr,RW-Yr,EX_Yr,RL_Yr,GL_Yr,TL_Yr,MA_G,RW_G,EX_G,RL_G,GL_G,TL_G,TI,BS,RA,HI,EF,DE,Mass,Len,Wing,RepT,MinAge,Lifesp,GenF,Gen,RepG,DispA,DirL,IndL,Sev,RanD,N,Dist,Den,Fert,NTr,TrL,Spec,Hum,Status,LegProt
Onychomys,torridus,16,-0.074192873,0.422908845,0.409557629,11.83567011,14.44615283,20.72326584,6.066044432,18.82512086,6.06699176,7.948839504,8.993745286,9.528287037,6.140555014,8.951984999,6.121022545,0,4.976733742,0.25,0.4,0.642857143,0.5,24,145,,2,3,24,,,4,4,1,1,2,1,1,2,100,12,2,5,1,2,LC,1
Peromyscus,eremicus,16,-0.035655846,0.971143731,0.995483533,19.56375383,19.80352303,20.72326584,20.72326584,20.72326584,10.87626806,14.66157096,14.59025824,15.35584228,10.8817048,16.83311677,11.02809529,1,5.267858159,0.5,0.4,0.619047619,0.5,22,194,,2,6,36,,,5,5,1,1,2,1,1,3,100,12,2,4,1,2,LC,2
Peromyscus,maniculatus,41,-0.001334083,0.466235671,0.48802687,5.511344518,14.78452552,14.92916788,5.908953207,5.377821165,5.402848268,5.59129009,11.27340271,11.37209219,6.09757536,5.417724837,5.464795137,0,5.153291594,0,0.2,0.5,0.5,22,173,,2,6,36,,,5,4,1,1,1,1,1,1,100,15,2,4,1,1,LC,1
Rattus,norvegicus,14,-0.042702643,0.416609819,0.673202611,14.15282426,14.41370636,17.6911515,8.658180389,7.834712588,7.230698811,8.773119713,8.906949479,9.290140489,7.558916243,7.335344341,7.010329016,0,5.991464547,0,0,0.5,0.5,290,400,,2,3,36,,,2,4,1,0,1,1,1,1,2000,49,1,4,1,1,LC,1
Reithrodontomys,megalotis,16,0.179644181,0.967290902,0.80027847,14.26840032,19.71226861,9.502584719,10.13889911,12.34368777,11.14606905,7.545780714,7.954831322,7.385621205,7.8676614,7.206091169,7.390092824,0,4.9698133,0.25,0.2,0.5,0.333333333,15,144,,2,1,12,,3,5,4,1,1,1,1,1,2,1000,50,2,4,1,1,LC,1
Myocastor,coypus,9,0.150383094,0.127752076,0.513973478,6.296845743,10.21284463,4.730431104,4.797457081,4.868303229,4.965347474,6.125940075,9.009657664,5.679825908,4.887455312,4.947209214,5.101147063,0,6.797940413,0,0.4,0.357142857,0.666666667,8000,896,,2,8,72,,,2,4,1,1,2,1,2,1,250,6,2,3,1,1,LC,1
Cynomys,ludovicianus,13,-0.006635411,0.022780347,0.121433006,5.479817157,6.543263725,7.082266201,4.354276249,4.332938738,4.36899842,5.416628657,6.43736347,6.579357206,4.414369827,4.380112044,4.427719745,1,6.173786104,0.25,0.8,0.357142857,0.833333333,1500,480,,2,12,96,,,1,4,1,1,3,2,1,2,,5,3,3,1,2,LC,1
Glaucomys,sabrinus,37,-0.055489844,1.799424315,0.747563003,8.34082494,20.72326584,20.72326584,20.72326584,20.72326584,8.34082494,8.67183004,20.72326584,20.72326584,20.72326584,20.72326584,8.67183004,1,5.733341277,0.25,0.6,0.5,0.333333333,150,309,,2,10,48,,24,4,4,1,1,3,1,3,2,100,3,2,4,1,2,EN,2
Marmota,flaviventris,31,0.046884957,0.067578895,0.354264695,4.83674394,8.287380154,5.531149652,4.933142803,4.810857499,4.819524624,5.019268814,9.92642804,6.788589353,5.152852638,4.983146337,4.971758702,0,6.43775165,0.25,0.4,0.357142857,0.833333333,5685,625,,2,24,156,,,2,4,1,1,2,1,1,2,15,5,2,3,1,2,LC,1
Marmota,sibirica,33,-0.033210365,0.059270994,0.263139972,7.459537814,8.046048264,10.73891833,5.254525185,4.82765368,7.333616551,8.47477496,9.572152564,11.95161757,5.590530852,5.007183434,8.553072215,0,6.551080335,0.25,0,0.238095238,0.833333333,8000,700,,2,24,156,,,2,3,1,0,1,1,1,2,10,5,2,3,1,2,LC,1
Sciurus,vulgaris,17,0.027647272,0.084241369,0.376523298,7.386917212,8.725080333,6.696630017,5.233144403,4.875497707,5.380051412,7.366671114,8.334585292,7.622192895,5.40929459,4.975275878,5.726986546,1,5.991464547,0.25,0.4,0.357142857,0.833333333,335,400,,2,12,120,,,5,4,1,1,2,1,1,2,500,10,3,3,1,2,LC,1
Spermophilus,franklinii,16,-0.06283292,0.33070354,0.680833218,12.41708363,13.19986491,18.46743994,7.248477089,7.173915793,6.362878897,11.85372138,12.90298338,15.08944206,7.89561831,7.792004108,6.55990016,1,5.703782475,0.25,0.4,0.5,0.833333333,444,300,,2,12,72,,,3,4,1,1,2,1,1,2,400,8,3,4,1,2,LC,1
Spermophilus,tridecemlineatus,20,-0.091054354,0.355658606,0.568812066,8.473722347,13.59338742,20.72326584,6.485062385,6.568998227,6.441858966,9.482122388,13.43847056,16.50430292,6.947785819,7.040261037,6.880859029,0,5.480638923,0.25,0.4,0.5,0.833333333,108,240,,2,12,72,,,3,4,1,1,2,1,1,2,0.05,9,1,4,1,1,LC,1
Tamias,minimus,20,-0.102384642,1.380618502,0.752814067,12.6787475,20.72326584,20.72326584,12.85839234,12.75874259,11.40714745,16.20658865,20.72326584,20.72326584,18.27764686,14.14954268,13.78757765,0,5.298317367,0.25,0.4,0.5,0.666666667,43,200,,2,12,60,,,5,4,1,1,2,1,1,2,500,5,2,4,1,2,LC,1
Tamias,striatus,41,0.085360076,1.022037056,0.867338067,7.395322808,20.30470761,13.9460277,9.755510778,7.397900141,6.884965628,7.904687991,17.87200936,15.74768144,12.22940496,7.890045076,7.203168241,0,5.541263545,0.25,0.4,0.5,0.5,105,255,,2,10,60,,,5,4,1,1,2,1,1,2,500,8,2,4,1,1,LC,1
Tamias,townsendii,11,0.056276292,0.910066498,0.937865575,18.01062407,19.33750699,14.53041472,10.53727467,16.3127963,17.31993808,16.61805409,17.23259072,15.44578384,11.82546308,15.54387161,16.13917109,0,5.541263545,0.5,0.4,0.5,0.5,74,255,,2,10,60,,,5,4,1,1,2,1,1,3,1500,6,2,4,1,2,LC,1
Tamiasciurus,hudsonicus,41,0.061030617,0.615717254,0.866569209,8.74636326,16.41817553,12.05968656,7.561612839,9.033092314,7.332939553,9.62262256,15.99327281,13.99778698,8.267769945,9.991361638,7.86737239,1,5.752572639,0.25,0.2,0.5,0.833333333,184,315,,2,12,84,,,5,4,1,0,2,1,1,2,200,5,2,4,1,1,CD,2
Blarina,brevicauda,37,-0.007928595,2.315077189,1.974537043,11.80527051,20.72326584,20.72326584,16.95093579,11.65608927,8.988369652,10.40082773,12.78080683,13.83296964,14.93130737,9.932629369,8.459077032,0,4.787491743,0.25,0.2,0.976190476,0.333333333,17,120,,2,2,12,,6,5,5,1,1,1,1,1,2,80,12,2,4,2,2,LC,1
Sorex,cinereus,41,0.058485251,2.428941404,1.044283496,13.72244509,20.72326584,20.72326584,4.301324678,13.82651216,17.90035043,14.65122441,20.72326584,20.72326584,4.256627274,14.77453432,20.72326584,0,4.49980967,0.25,0.4,0.642857143,0.5,4,90,,2,9,24,,,5,4,1,1,2,1,1,2,250,10,2,5,1,2,LC,1
Trichechus,manatus,27,0.087148739,0.104672872,0.545844869,5.449289077,9.351409089,5.145909013,5.31758088,5.160243963,5.197232319,6.058394105,13.44076392,6.489636842,5.766361627,5.446460957,5.543694305,1,7.919356191,0.5,0.8,0.595238095,0.666666667,500000,2750,,2,36,600,,120,3,3,1,1,3,2,3,3,,0.5,3,3,2,2,VU,2
Heteranthera,dubia,17,-0.200720425,1.636768401,0.968083235,11.59786605,20.72326584,20.72326584,19.79875232,10.05592005,9.602636001,10.27921342,20.72326584,20.72326584,4.338523018,11.49774014,10.54718571,0,7.313220387,0.25,0.4,0.19047619,0.5,,1500,,2,12,60,,,2,5,1,1,2,1,2,2,,250,2,1,1,1,LC,1
Chaetotropis,lanceolata,12,0.020245515,1.94401122,1.199072241,18.65260007,20.72326584,20.72326584,20.72326584,20.72326584,18.65260007,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,0,7.313220387,0.25,0,0.19047619,0.333333333,,1500,,2,8,60,,,5,5,1,0,1,1,2,2,,750,2,1,1,2,LC,1
Eleocharis,viridans,12,0.104555493,1.387223896,0.823272905,7.914801955,20.72326584,15.17690929,7.416588664,8.068640216,7.354521733,8.50059055,20.72326584,18.36005815,7.72410554,8.837427184,7.737940223,0,7.313220387,0.25,0,0.19047619,0.5,,1500,,2,12,60,,,5,5,1,0,1,1,2,2,,750,2,1,1,2,LC,1
Bouteloua,gracilis,22,-0.054375034,0.127366571,0.516826525,13.82228046,9.735913998,14.54828575,5.766868775,5.816363028,15.83922427,8.071269008,9.643079769,11.37786706,6.036395177,6.146996296,20.72326584,0,5.703782475,0.25,0.6,0.19047619,0.5,,300,,2,12,60,,,5,5,1,1,2,2,1,2,,500,2,1,1,2,LC,1
Buchloe,dactyloides,22,-0.07748855,0.264564137,0.549783643,13.28011885,12.27375242,19.15691025,12.13645992,7.744060833,7.468271374,12.18117626,11.9248289,14.88786218,11.98348986,8.498117769,7.950741047,0,5.298317367,0.5,0.2,0.19047619,0.5,,200,,2,12,60,,,5,5,1,1,1,1,1,3,,400,2,1,1,2,LC,1
Danthonia,montevidensis,12,0.01066508,0.937952977,0.978680369,10.03926976,19.11717467,18.26501124,7.221989868,8.199756476,6.666494175,10.41088661,17.5655329,17.41141015,8.202878299,8.973374182,7.102186389,0,6.907755279,0.25,0,0.071428571,0.166666667,,1000,,1,10,60,,,5,4,1,0,1,1,1,2,,300,2,1,1,2,LC,1
Distichlis,scoparia,10,-0.409434456,2.72347828,1.175520918,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,0,7.495541944,0,0,0.071428571,0.166666667,,1800,,1,10,60,,,5,4,1,0,1,1,1,1,,300,2,1,1,1,LC,1
Leersia,hexandra,12,0.224046943,0.77693826,0.476958138,5.355979361,18.39466882,7.433076766,8.975164621,5.34582421,6.416896535,5.608646602,18.40479684,10.61055759,9.128211976,5.598656732,6.949355472,0,6.907755279,0,0,0.19047619,0.333333333,,1000,,1,12,60,,,5,5,1,0,1,1,1,1,,500,1,1,1,1,LC,1
Panicum,gouinii,19,-0.072962861,0.393887943,0.626019329,5.747420234,13.94435364,20.32798793,6.267768518,5.675891185,5.432682892,5.983367242,13.73150387,16.15078473,6.670457922,5.917772412,5.714771191,0,6.684611728,0,0,0.19047619,0.5,,800,,2,12,60,,,5,5,1,0,1,1,1,1,,250,1,1,1,1,LC,1
Panicum,milioides,19,-0.023254355,0.1717226,0.431735602,6.853336154,10.54496599,12.55125452,5.450985212,5.402747619,5.206073915,6.964150646,10.39494601,11.17632333,5.752748439,5.72038714,5.374947777,0,8.006367568,0,0,0.19047619,0.333333333,,3000,,1,12,60,,,5,5,1,0,1,1,1,1,,250,1,1,1,1,LC,1
Paspalidium,paludivagum,12,0.149880571,0.429527146,0.579964308,7.455352529,14.68469669,6.829674525,5.787895189,7.106876343,5.999980891,7.865436817,14.56996006,9.481074454,6.054939324,7.627420675,6.950062783,0,6.684611728,0,0.4,0.19047619,0.5,,800,,2,12,60,,,5,5,1,1,2,1,1,1,,200,1,1,1,1,LC,1
Paspalum,dilatatum,12,0.20352892,1.081385391,0.818994166,7.501364928,21.171485,9.372117798,7.101920238,14.76507344,20.72326584,8.663554266,20.52248626,13.52652226,7.396196481,15.71471914,20.72326584,0,7.313220387,0,0,0.19047619,0.333333333,,1500,,1,12,60,,,5,5,1,0,1,1,1,1,,250,1,1,1,1,LC,1
Paspalum,hydrophilum,10,-0.039688136,0.033719989,0.276939145,7.684309292,7.092307998,10.64637161,5.319138506,5.14413557,10.6064226,6.883073489,6.768982471,7.752490896,5.517501081,5.285181097,20.72326584,0,6.907755279,0,0,0.071428571,0.166666667,,1000,,1,10,60,,,5,4,1,0,1,1,1,1,,300,2,1,1,1,LC,1
Paspalum,vaginatum,10,-0.299573227,9.134323644,1.393582074,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,0,5.010635294,0,0,0.19047619,0.333333333,,150,,1,12,60,,,5,5,1,0,1,1,1,1,,150,1,1,1,1,LC,1
Setaria,parviflora,12,-0.169410127,2.485972006,0.862934127,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,0,6.214608098,0,0.2,0.19047619,0.5,,500,,2,12,60,,,5,5,1,0,2,1,1,1,,200,2,1,1,1,LC,1
Myriophyllum,sibiricum,17,0.163093454,1.145157934,0.667254145,6.457940968,20.72326584,11.03426903,13.31695815,6.41381974,6.663520842,6.893035088,20.72326584,15.11375794,19.4081573,6.818023118,7.030238649,0,7.090076836,0,0.2,0.19047619,0.333333333,,1200,,1,12,60,,,2,5,1,0,2,1,1,1,,300,1,1,1,1,LC,1
Elodea,canadensis,14,-0.179450402,0.80148221,0.59466748,15.67465189,18.61162466,20.72326584,9.660521175,8.035495125,7.467930765,13.34811808,13.95388628,17.04627288,9.883748427,8.335669944,7.68081839,0,5.703782475,0,0.4,0.19047619,0.166666667,,300,,1,6,60,,,2,5,1,1,2,1,1,1,,200,2,1,1,2,LC,1
Vallisneria,americana,14,-0.173545998,0.595462825,0.432141049,11.2981533,16.3754341,20.72326584,7.43299309,6.058108022,6.083546982,10.51232701,12.66043963,15.55734767,7.722618452,6.31049539,6.327377902,0,7.313220387,0,0.4,0.071428571,0.166666667,,1500,,1,6,60,,,2,4,1,1,2,1,1,1,,2000,1,1,1,1,LC,1
Juncus,microcephalus,12,0.111250089,8.587928565,1.096997579,17.80634563,20.72326584,20.72326584,20.72326584,20.72326584,17.80634563,19.98696655,20.72326584,20.72326584,20.72326584,20.72326584,19.98696655,0,6.907755279,0,0.2,0.19047619,0.166666667,,1000,,1,10,60,,,2,5,1,0,2,1,1,1,,400,2,1,1,1,LC,1
Sisyrinchium,platense,10,-0.603494966,3.468698808,1.004428059,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,0,5.298317367,0.25,0.2,0.19047619,0.333333333,,200,,1,12,60,,,2,5,1,1,1,1,1,2,,435,2,1,1,2,LC,1
Ophrys,sphegodes,9,0.071317098,0.074785346,0.255477066,6.926412697,8.557700626,5.064187052,4.66432625,4.571251587,4.661650816,6.761146564,7.958347936,6.008984909,4.759170574,4.7603202,4.717234403,1,5.991464547,0.25,0.8,0.547619048,0.5,,400,,2,10,144,,,5,5,1,1,3,2,3,2,,435,2,1,2,2,CD,2
Anguilla,anguilla,15,-0.17903849,0.378270535,0.961442451,12.64293282,14.07572533,20.72326584,11.23347284,8.186849129,18.23723139,7.986819984,20.72326584,20.72326584,4.276698164,11.36779784,20.72326584,1,6.956545443,0.25,0.4,0.404761905,0.833333333,2750,1050,,2,180,300,216,,1,2,1,1,2,1,1,2,,1450000,3,5,1,2,LC,1
Conger,conger,15,0.032831766,0.338015524,0.398715889,7.364144479,13.11408056,10.6971367,5.761637116,5.823392271,5.385258952,7.296622419,20.72326584,19.16420444,6.721723182,6.478280877,5.813119332,0,7.60090246,0,0.4,0.523809524,0.833333333,13176,2000,,2,60,120,204,,1,3,1,1,2,1,1,1,,3000000,2,5,1,2,LC,1
Saurida,tumbil,9,-0.213288093,0.05475168,0.520237213,20.72326584,9.166951455,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,12.21455624,20.72326584,20.72326584,20.72326584,20.72326584,1,5.991464547,0,0.2,0.404761905,0.666666667,660,400,,2,30,144,42,,1,2,1,0,2,1,1,1,,200000,3,5,1,2,LC,1
Alosa,aestivalis,20,0.154095498,0.51525728,0.597809873,6.122255451,15.6493632,7.315226533,6.322872948,5.631380095,5.775283097,7.105794097,20.72326584,11.18598534,8.098266237,6.035288715,6.234081049,0,5.298317367,0.25,0.4,0.404761905,0.833333333,60,200,,2,48,180,56,,1,2,1,1,2,1,1,2,,200000,2,5,1,2,LC,1
Alosa,fallax,15,0.235090702,4.499264857,1.194671307,10.95372504,20.72326584,20.72326584,13.29873919,10.89097937,10.21657182,13.06243944,20.72326584,20.72326584,16.92797943,12.96391189,11.71615393,1,6.109247583,0.25,0.4,0.404761905,0.666666667,500,450,,2,36,300,24,,1,2,1,1,2,1,1,2,,10000,2,5,1,2,DD,1
Alosa,pseudoharengus,20,0.230472337,0.477714613,0.763238473,6.64195327,15.57645178,5.891404397,6.929287182,5.725188805,6.327260889,6.523428289,20.72326584,8.312359918,8.314977786,6.100010356,6.943933281,0,5.598421959,0.25,0.4,0.404761905,0.833333333,155,270,,2,48,96,48,,1,2,1,1,2,1,1,2,,150000,2,5,1,2,LC,1
Alosa,sapidissima,20,0.017079585,0.232859943,0.416611022,6.44125904,11.62393592,10.40450308,5.541114378,5.285613263,5.28759416,8.087482537,19.57915368,16.74287397,5.96811316,5.581396587,5.681713894,0,6.396929655,0,0.4,0.404761905,0.833333333,1200,600,,2,48,120,72,,1,2,1,1,2,1,1,1,,300000,2,5,1,2,LC,1
Brevoortia,tyrannus,35,-0.057232596,0.348983872,1.241649876,9.36757692,13.36289739,18.10947023,9.445409155,7.146122622,6.844650962,10.42473616,16.88783135,20.72326584,11.655254,8.179939877,7.55519728,0,5.940171253,0.25,0.4,0.404761905,0.666666667,1200,380,,2,24,120,24,,1,2,1,1,2,1,1,2,,335000,2,5,1,2,LC,1
Clupea,harengus,15,0.129727343,5.062532085,1.449732242,10.52211783,20.72326584,20.72326584,10.14190788,11.40517518,9.719268058,12.58866058,20.72326584,20.72326584,11.8117157,14.44443768,10.81530505,0,5.703782475,0,0.4,0.404761905,0.666666667,308,300,,2,36,120,36,,1,2,1,1,2,1,1,1,,140000,2,5,1,2,LC,1
Sardina,pilchardus,14,0.105828896,0.029855372,0.426225755,4.288294238,7.295291061,4.169097432,4.301225009,4.370835375,4.233195092,4.354281821,8.723586368,4.480478401,4.371457851,4.46057173,4.281328802,1,5.272999559,0.25,0.2,0.404761905,0.666666667,63,195,,2,24,120,24,,1,2,1,0,2,1,1,2,,50000,3,5,1,2,LC,1
Sardinella,brasiliensis,15,-0.057624208,0.065261807,0.358536548,8.543933126,8.240915103,13.2642554,5.367074336,5.006596933,5.092242579,9.614401201,9.820186625,13.86928662,5.875518007,5.238545316,5.2939413,1,5.298317367,0.25,0.6,0.523809524,0.666666667,66,200,,2,24,120,14,,1,3,1,1,3,1,1,2,,60000,3,5,1,2,LC,1
Sardinops,sagax,39,-0.272948105,0.73083767,1.180722439,20.72326584,18.38016323,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,20.72326584,1,5.298317367,0.25,0.4,0.404761905,0.666666667,60,200,,2,24,240,22,,1,2,1,0,3,1,1,2,,200000,3,5,1,2,LC,1
Sprattus,sprattus,15,0.084899515,0.970767872,0.783014368,10.5961869,19.65443048,13.82238704,9.540899214,6.342949193,6.450850608,8.80424455,20.72326584,17.74141676,12.43245271,6.735574958,6.818156466,0,4.787491743,0.25,0.2,0.523809524,0.666666667,15,120,,2,14,72,16,,1,3,1,0,2,1,1,2,,10000,2,5,1,2,LC,1
Engraulis,capensis,17,0.015370313,0.092706897,0.380579115,7.733444842,8.86936122,7.776256197,5.359060586,5.129609099,5.169804567,7.668913269,8.557685139,8.155358392,5.676851208,5.26403014,5.311865247,1,4.86753445,0.25,0.4,0.261904762,0.5,10,130,,2,12,36,30,,1,2,1,0,3,1,1,2,,25000,3,4,1,2,LC,1
Engraulis,mordax,37,0.049269319,0.256582132,0.837584551,6.351924984,12.00129296,8.601037111,6.255588431,5.678778622,20.72326584,6.746977822,12.07926936,10.15958607,6.7218783,5.89146259,20.72326584,0,5.192956851,0.25,0.2,0.404761905,0.5,60,180,,2,12,36,36,,1,2,1,0,2,1,1,2,,25000,2,5,1,2,LC,1
Engraulis,ringens,28,0.000605218,0.475195532,0.666016065,9.335446431,14.98879361,14.94087592,7.55920777,5.969030874,6.449185153,9.4247263,14.34341233,14.80212447,8.147713391,6.315636883,6.768979696,1,4.787491743,0.25,0.4,0.380952381,0.5,15,120,,2,12,36,12,,1,3,1,1,2,1,1,2,,25000,3,4,1,2,LC,1
Abramis,brama,10,0.083404024,0.209150721,0.464853033,9.332828395,11.35021693,6.552027205,5.38539987,5.613540573,5.337282003,11.57867607,14.23030475,8.904581124,5.725869396,6.01891248,5.632229588,0,5.991464547,0.25,0.4,0.523809524,0.666666667,680,400,,2,24,204,60,,1,3,1,1,2,1,1,2,,215000,2,5,1,2,LC,1
Rutilus,rutilus,10,-0.024056626,0.081286104,0.186245654,6.127464788,8.609121743,10.59104624,4.568104535,4.777064193,4.521946381,7.359486527,11.80143284,14.34540287,4.775495305,4.941902416,4.707656259,0,5.703782475,0.25,0.4,0.380952381,0.666666667,320,300,,2,36,180,48,,1,3,1,1,2,1,1,2,,170000,2,4,1,2,LC,1
Brosme,brosme,11,-0.043132544,1.121991498,0.552753109,8.157060076,20.72326584,20.72326584,20.72326584,20.72326584,8.157060076,9.169263068,20.72326584,20.72326584,20.72326584,20.72326584,9.169263068,0,6.684611728,0,0.2,0.404761905,0.833333333,3500,800,,2,72,240,72,,1,2,1,0,2,1,1,1,,2000000,2,5,1,2,LC,1
Ciliata,mustela,15,0.056486524,1.141264866,0.809031577,10.49605039,20.72326584,16.6724797,10.93432638,8.280389833,7.236483895,12.47943735,20.72326584,18.33672457,14.65977856,8.997081083,7.691915145,0,5.298317367,0.25,0.4,0.380952381,0.5,50,200,,2,12,36,12,,2,3,1,1,2,1,1,2,,9000,2,4,1,2,LC,1
Ciliata,septentrionalis,15,0.119450631,0.998311216,0.663532225,8.122494187,20.07990754,11.9944224,7.156076623,7.956490065,9.179456108,8.812219212,19.96536224,15.54088594,7.519324264,8.658439192,12.1441038,0,5.010635294,0,0.4,0.380952381,0.5,20,150,,2,12,48,24,,2,3,1,1,2,1,1,1,,10000,2,4,1,2,LC,1
Gadus,macrocephalus,13,-0.049290707,0.048596419,0.389924806,7.417957483,7.631322745,11.94880729,5.1182057,4.569937788,4.782938679,9.434329912,10.23367255,15.74640067,5.418846158,4.741989905,4.998766596,1,6.684611728,0,0.4,0.404761905,0.666666667,7100,800,,2,36,96,48,,1,2,1,1,2,1,1,1,,1200000,3,5,1,2,LC,1
Gadus,morhua,15,0.18888089,2.605769552,1.230289842,10.05029349,20.72326584,17.25187744,9.107156934,11.20240873,20.72326584,12.20258101,20.72326584,20.72326584,11.35815171,14.68832461,20.72326584,1,6.745236349,0,0.6,0.380952381,0.833333333,6400,850,,2,60,240,72,,1,3,1,1,3,1,1,1,,2000000,3,4,1,2,LC,1
Melanogrammus,aeglefinus,59,-0.03334145,0.062187295,0.552928537,8.601314612,8.085084445,10.87668585,8.728964603,5.946090083,6.506407627,12.52779685,11.86477396,16.58273492,13.04995266,6.889524481,7.651471393,1,6.214608098,0.25,0.4,0.523809524,0.833333333,1200,500,,2,48,192,48,,1,3,1,0,3,1,2,2,,700000,3,5,1,2,VU,2
Merlangius,merlangus,15,0.059373416,0.454504348,0.565342888,5.772754858,14.72644721,10.41464219,5.715322522,5.375473143,5.650529771,6.167034636,20.72326584,16.74739206,6.4244793,5.708943668,6.028134233,1,5.857933154,0.25,0.2,0.404761905,0.666666667,500,350,,2,36,240,36,,1,2,1,0,2,1,1,2,,400000,3,5,1,2,LC,1
Merluccius,bilinearis,32,-0.01186371,0.07771467,0.954834435,8.535246879,8.50474255,9.511088972,7.450027957,7.086035079,8.910514843,11.70089694,11.80878514,12.69780953,9.547599158,8.840877409,15.69304003,1,6.214608098,0.25,0.4,0.404761905,0.666666667,912,500,,2,36,144,45,,1,2,1,0,3,1,1,2,,350000,3,5,1,2,LC,1
Merluccius,capensis,19,-0.073701044,0.029478004,0.519769504,9.473505117,7.079656937,13.7365374,8.242790748,5.195088695,5.331628678,8.88617951,10.09950862,20.72326584,11.81371587,5.682148356,5.845677425,1,5.991464547,0,0.2,0.404761905,0.833333333,980,400,,2,48,144,84,,1,2,1,0,2,1,1,1,,300000,3,5,1,2,LC,1
Merluccius,gayi,15,0.032852454,0.008648177,0.15601588,5.056910009,5.792821267,4.265418705,4.505290927,4.458640923,20.72326584,5.954755211,7.332855687,4.591889861,4.724006813,4.591953651,20.72326584,1,6.214608098,0.25,0.2,0.404761905,0.833333333,800,500,,2,48,144,60,,1,2,1,0,2,1,1,2,,200000,3,5,1,2,LC,1
Merluccius,merluccius,13,-0.349892295,2.692550345,0.92054067,5.831171688,20.72326584,20.72326584,4.402306782,10.43505665,20.72326584,6.557010407,20.72326584,20.72326584,4.489799514,13.21768287,20.72326584,1,6.214608098,0.25,0.4,0.404761905,0.833333333,1000,500,,2,48,144,84,,1,2,1,0,3,1,1,2,,2000000,3,5,1,2,LC,1
Micromesistius,poutassou,20,-0.004846876,0.03143383,0.426920354,6.778969734,6.944100092,7.303972235,5.567853345,5.037265612,5.249111153,8.653935195,9.036905159,9.45386069,6.275110258,5.310863884,5.699322659,1,5.857933154,0.25,0.6,0.404761905,0.666666667,350,350,,2,36,156,55,,1,2,1,1,3,1,1,2,,200000,3,5,1,2,LC,1
Molva,molva,21,0.142653918,0.994304707,1.134642792,12.46812984,20.07193148,10.93034775,20.72326584,20.72326584,8.649442143,13.95276985,20.72326584,18.91512344,20.72326584,20.72326584,12.96741167,0,7.313220387,0.25,0.4,1,0.833333333,20000,1500,,2,60,144,108,,1,4,1,1,2,1,1,2,,30000000,2,5,2,2,LC,1
Pollachius,pollachius,15,-0.073240819,1.715101757,0.776551936,8.471698043,20.72326584,20.72326584,17.78045026,8.230368809,7.724600196,9.595915647,20.72326584,20.72326584,4.472161247,9.74660112,8.563523871,0,6.907755279,0.25,0.4,0.404761905,0.666666667,8000,1000,,2,36,120,72,,1,2,1,1,2,1,1,2,,2000000,2,5,1,2,LC,1
Pollachius,virens,33,-0.042217919,0.046437347,0.679070653,10.00169679,7.536418457,11.21997415,12.47252596,16.07566693,14.46851716,12.08343879,10.1672432,14.78137638,20.72326584,20.72326584,19.72425148,0,6.684611728,0.25,0.4,0.404761905,0.666666667,4800,800,,2,36,240,72,,1,2,1,1,2,1,1,2,,250000,2,5,1,2,LC,1
Theragra,chalcogramma,11,0.199747689,0.366288239,0.625492417,6.233523514,14.27300554,5.732383895,5.390849697,6.140939215,5.14452246,6.254444108,20.72326584,7.897955615,5.879534009,6.331553019,5.393899524,1,6.214608098,0,0.4,0.523809524,0.666666667,830,500,,2,36,180,98,,1,3,1,0,3,1,1,1,,5000000,3,5,1,2,LC,1
